fips,state,name,pop2017,age_under_5_2017,age_over_65_2017,median_age_2017,black_2017,native_2017,asian_2017,pac_isl_2017,other_single_race_2017,two_plus_races_2017,hispanic_2017,white_not_hispanic_2017,speak_english_only_2017,women_16_to_50_birth_rate_2017,hs_grad_2017,some_college_2017,bachelors_2017,veterans_2017,mean_work_travel_2017,broadband_2017,computer_2017,households_2017,persons_per_household_2017,per_capita_income_2017,median_household_income_2017,poverty_2017,poverty_age_under_5_2017,poverty_age_under_18_2017,uninsured_2017,uninsured_age_under_6_2017,uninsured_age_under_19_2017,uninsured_age_over_74_2017,civilian_labor_force_2017,employed_2017,unemployed_2017,unemployment_rate_2017
50003,Vermont,Bennington County,35594,4.7,21.4,46.6,0.49,0.04,0.19,0.02,0.11,1.07,1.75,94.75,96.1,4.2,91.1,26.5,34.3,9,19.3,77.2,87.4,15280,2.26,32353.1,52251,12.8,21.2,19.6,4.3,1.9,1.6,0.1,18438,17770,668,3.62
50005,Vermont,Caledonia County,30164,4.9,18.4,43.7,0.47,0.11,0.35,0,0.02,0.9,1.5,95.07,97.1,5,90.6,25.4,27.9,8.5,26,70,82.8,12094,2.43,25620.58,47371,12.3,27.5,15.2,5.5,1.5,1.7,0,14714,14170,544,3.7
50007,Vermont,Chittenden County,162372,4.8,13.6,36.6,1.31,0.14,1.91,0.01,0.25,0.96,2.2,89.24,90.2,4.1,93.9,24.3,49.6,6.2,21.1,85,92.4,64906,2.33,38195.28,66906,11.3,12.2,11.7,3.9,2.8,2.2,0,95645,93463,2182,2.28
50009,Vermont,Essex County,6230,4.3,23.9,50,0.52,0.16,0.26,0,0.14,0.63,1.34,95.58,94,4.5,84.8,24.3,14.7,11.5,26,67.5,76.5,2720,2.27,22403.96,38767,15.5,23.9,19.2,6.9,0,0.8,0,2680,2555,125,4.66
50011,Vermont,Franklin County,49025,5.9,14.5,39.9,0.31,0.3,0.15,0.03,0.32,1.29,1.44,94.2,96.4,3.4,90.7,28.7,24.7,8.2,25.3,77.7,85.4,18649,2.59,29862.93,62214,8,14,9,3.9,2.2,1.5,0,27427,26587,840,3.06
50013,Vermont,Grand Isle County,6998,4.3,18.3,48.1,0.09,0.4,0.24,0,0.09,1.83,1.78,93.22,95.4,4.9,93.8,28.7,38.3,9.7,33.4,80.7,90.9,2952,2.35,38019.15,66111,7.5,6.7,9.3,4.1,0.6,2.3,0,3993,3853,140,3.51
50015,Vermont,Lamoille County,25337,5.3,15.6,40.5,0.45,0.41,0.32,0,0.07,0.84,1.62,94.86,96,6.1,92.4,28.5,37.6,7.5,25.4,78.8,88.7,10401,2.36,31454.24,54899,14,23.3,19.1,6.9,1.8,2,1.4,14102,13543,559,3.96
50017,Vermont,Orange County,28974,4.7,18.8,45.7,0.33,0.2,0.16,0.03,0.12,0.79,1.34,95.67,96.7,6.8,92.1,26.8,30,9.7,27,73.5,84.9,12275,2.3,30154.35,56584,11.5,18.2,15.3,5.5,3.2,2.3,0.1,15934,15445,489,3.07
50019,Vermont,Orleans County,26841,5,20.9,45.4,0.22,0.27,0.17,0,0.14,1.06,1.36,95.48,94.9,5.3,87.6,27.2,22,9.5,24.2,71.2,80.4,11498,2.27,26011.89,45664,14.2,18.8,15.4,5.2,3.2,2.4,0,13720,13025,695,5.07
50021,Vermont,Rutland County,59087,4.4,20.1,46.4,0.4,0.21,0.53,0,0.08,0.46,1.37,95.55,95.4,4.5,91.8,27.1,30,8.1,21.1,75.8,85.6,25160,2.28,28699.56,52635,11.4,16,14,5.4,2.4,3.5,0,30931,29839,1092,3.53
50023,Vermont,Washington County,58290,4.8,17.8,43.5,0.43,0.16,0.33,0.01,0.07,1.02,1.85,94.37,96.5,2.9,93.7,24.7,40.5,8.5,22.9,79.7,86.9,24719,2.28,32790.79,60602,11.8,20,17.6,3.9,1.1,1.1,0.1,34124,33115,1009,2.96
50025,Vermont,Windham County,42869,4.5,20.2,46.8,0.46,0.05,0.51,0.03,0.14,1.41,2.19,93.46,95.8,4,92.4,25.7,37,8.1,21.3,75.1,87.9,19059,2.18,30750.46,50831,14.1,13.1,17,5.5,0.3,1.6,0,22954,22247,707,3.08
50027,Vermont,Windsor County,55100,4.4,21.2,47.4,0.36,0.08,0.4,0.05,0.3,0.89,1.5,94.97,95.9,4.8,92.5,25.9,36,9.3,22.8,79.7,87.7,24121,2.26,34149.12,56828,10.2,18.6,13.8,5.7,0.3,2.2,0,29258,28508,750,2.56
51001,Virginia,Accomack County,32545,5.8,21.4,46,14.2,0.17,0.35,0,0.33,0.74,8.83,60.34,88.9,5,82.2,23.6,19.6,11.6,22,61.9,77.7,13528,2.35,24801.7,42260,19.8,30.4,31.2,16.7,7,8.4,0.1,15948,15179,769,4.82
51003,Virginia,Albemarle County,107702,5.4,16.7,38.6,4.78,0.1,2.48,0.02,0.65,1.22,5.7,77.22,88.6,5.1,91.4,21.4,52.3,7.8,21.9,82.6,91.3,40015,2.44,41397.54,72265,9.8,14,10.6,7.6,7.2,4.9,0.4,55748,53905,1843,3.31
51005,Virginia,Alleghany County,15122,4.6,23.1,46.9,2.73,0,0.03,0.03,0.2,0.76,1.43,91.87,98.2,7.8,86.5,31.3,15.8,9.6,24.6,64.9,77,6866,2.21,26215.38,46020,19.3,28.5,25.5,7.4,0,3.6,0,6842,6509,333,4.87
51007,Virginia,Amelia County,13020,5.5,18.5,46.5,11.86,0.17,0.06,0,0.16,1,1.11,72.37,98.4,5.2,80.8,30.6,14.5,9.7,38,69.3,83.5,4699,2.69,25242.38,58535,13,13.4,18.1,12.8,5,14.1,0,6246,5996,250,4
51009,Virginia,Amherst County,31594,5.4,19.5,43.9,8.78,0.12,0.28,0.02,0.38,1.91,2.26,75.51,96.4,4.6,84.1,29.7,19.9,9.7,24.1,60.7,75.2,12110,2.53,24066.01,49677,13.4,23.9,20,10.1,8.7,9.1,0,15085,14455,630,4.18
51011,Virginia,Appomattox County,15681,5.6,19.5,43.5,10.03,0.05,0.09,0,0.15,0.91,1.27,76.72,98.8,6.9,84.9,28.3,20.6,11.9,31.9,59.3,75.3,5948,2.59,25632.05,54875,14.4,24.7,21.8,8.5,2.1,4.1,0,7022,6709,313,4.46
51013,Virginia,Arlington County,234965,6,9.8,34.4,4.42,0.22,5.14,0.04,2.84,1.6,15.55,62.28,70.5,4.5,93.9,11.8,74.1,6.8,28.6,89.8,94.9,102310,2.21,65871.95,112138,8.2,11.3,9.7,7.8,2.1,4,0.8,149627,145904,3723,2.49
51015,Virginia,Augusta County,75144,4.8,19.2,44.6,2.02,0.12,0.29,0.04,0.19,0.8,2.54,91.41,97.2,5.5,86.9,25.2,23.4,9.8,23.7,69.9,81.2,28790,2.46,30940.24,59544,8.8,11.1,11.4,9.6,4,5.5,0,36841,35575,1266,3.44
51017,Virginia,Bath County,4297,2.8,17.8,47.3,1.33,0,0.13,0,0.24,3.4,5.65,85.28,96.6,6.3,87.5,29.8,15.9,7,24.5,61,78,1847,2.34,27525.21,44483,9.3,31.7,5.8,13.6,0,2.1,0,2452,2371,81,3.3
51019,Virginia,Bedford County,77974,4.8,19.8,45.9,3.5,0.09,0.66,0.01,0.2,0.73,2.05,88.16,96.3,5.8,89.6,30.7,28.3,10.6,26.9,71.5,82.8,30927,2.48,30487.1,59405,8.9,12.1,10.1,7.8,3.3,3.9,0.1,38238,36740,1498,3.92
51021,Virginia,Bland County,6350,3.7,20.5,45.3,2.39,0,0.02,0.02,0,0.24,0.51,94.28,98.8,5.7,88.2,33.6,14.2,7.6,32.8,68.1,81.3,2561,2.24,26207.14,46927,8.3,25.2,11.8,8.6,7.3,6.6,0,2731,2610,121,4.43
51023,Virginia,Botetourt County,33192,4.3,20.6,47.2,1.55,0.18,0.43,0,0.3,0.59,1.57,93.03,97,3,92.5,31.3,28.3,10.9,28.3,75.1,86,13238,2.48,34140.32,64733,7.7,16.7,9.6,4.8,1.1,1.5,0,17325,16705,620,3.58
51025,Virginia,Brunswick County,16244,4.7,19.7,43.4,27.08,0.12,0.27,0,0.5,0.94,2.1,41.08,96.6,4.9,78.7,27.3,13.1,8.9,29.2,56.9,73.4,6048,2.36,21901.69,40871,20.9,40.7,39.5,8.7,0,0.4,0,6006,5676,330,5.49
51027,Virginia,Buchanan County,21514,4.3,20,46.3,1.41,0.27,0.24,0,0.06,0.29,0.27,95.37,98.1,4,71.6,24.4,10.8,4.2,27.7,57.3,68.2,9022,2.4,18561.25,30828,26.5,46.5,42.1,13.6,0.1,6.4,0,6703,6193,510,7.61
51029,Virginia,Buckingham County,17065,4.9,17.6,42.7,17.27,0.23,0.16,0.04,0.88,0.8,2.35,61.12,97.3,5.4,76.9,24,11.4,9.6,35.5,57.5,77.8,5705,2.64,21010.98,46610,16.6,25.7,21.5,13.2,4.8,3.9,0.9,6406,6060,346,5.4
51031,Virginia,Campbell County,55010,5.1,18.7,42.8,7,0.09,0.45,0.02,0.37,1.28,2.14,80.29,97.1,5,85.5,31.2,21.5,9.8,25.3,69.5,80.4,22608,2.42,25969.42,48823,11.7,13.4,12.8,9.4,8.3,5.9,0,26129,25031,1098,4.2
51033,Virginia,Caroline County,30461,6.9,15.4,40.2,14.38,0.18,0.48,0,0.66,1.22,4.31,63.57,94.8,5.1,83.5,27.5,19.2,13.4,35.6,66.6,82.3,10815,2.57,28657.2,60925,11.9,12.7,19.2,8.6,5.7,3.1,0.6,15099,14448,651,4.31
51035,Virginia,Carroll County,29708,5.2,22.3,47,0.16,0.1,0.04,0,0.11,0.85,3.06,95.03,96.9,5.5,80.9,32.2,14.5,7.9,25.8,62.3,73.1,12517,2.37,22786.08,41145,14.6,26.2,16.3,12.9,4.1,11.4,0,12997,12392,605,4.65
51036,Virginia,Charles City County,7004,4.1,22,49.8,23.11,3.28,0.48,0,0.1,1.61,1.79,41.51,97.6,5.6,78.1,25.2,12.8,10.3,32.7,54.2,72.4,2899,2.42,31980.58,55069,13.2,23.4,22,10,4,4,0,3772,3591,181,4.8
51037,Virginia,Charlotte County,12119,6,21.1,45.2,14.83,0.06,0.05,0,0.46,0.31,2.05,67.45,97.8,3.6,81.4,27.6,11.9,11,31.4,49.9,64.5,4493,2.67,18229.21,38350,22.7,27.2,30.5,13.5,6.3,6.6,0,5250,5001,249,4.74
51041,Virginia,Chesterfield County,343599,6,13.4,38.8,11.36,0.13,1.73,0.03,1.07,1.54,8.25,62.81,89.1,5.4,91.9,29.7,38.4,10.1,26.4,87.1,92.6,120907,2.74,34796.35,76969,7.2,9.6,8.7,7.8,3.9,4.4,0.7,183860,177184,6676,3.63
51043,Virginia,Clarke County,14508,5,19.7,46,2.45,0.18,0.52,0,0.73,1.47,4.78,86.9,93.1,7.9,86.9,27,31.5,9.4,35.6,72,84,5568,2.54,37555.12,72129,10.4,22.9,15.6,14.3,12.3,14.7,0,7519,7261,258,3.43
51045,Virginia,Craig County,5062,5.2,21.3,47.5,0.07,0,0,0,0.01,0.2,0.02,99.43,98.5,10.6,90.6,30.1,19.2,8.8,37.6,60.3,73.4,2344,2.18,27474.77,53526,9.3,13.6,6.1,8.1,12.3,11.3,0,2336,2234,102,4.37
51047,Virginia,Culpeper County,51282,6.5,14.6,38.8,7.18,0.23,0.7,0.01,1.38,2.01,9.69,71.14,90.1,4.5,84.9,29.7,23.4,10.7,39.7,76.9,86.1,16837,2.87,30243.21,69693,8.9,11.1,10,10.8,5.2,5.9,0,23786,22926,860,3.62
51049,Virginia,Cumberland County,9811,5.2,20.4,44.5,16.23,0.45,0,0,0,1.68,0.14,63.13,97.7,9,81.5,27.2,16.7,9.2,40.7,54.2,78.1,3972,2.46,23177.24,43020,21.8,60.4,41.3,13.5,5.6,8.2,0,4634,4438,196,4.23
51051,Virginia,Dickenson County,14782,5.3,20.1,43.9,0.41,0,0,0,0.07,0.4,0.82,97.83,99.1,5,74.5,27.8,9.3,7.1,29.6,56.1,71.3,6096,2.42,20773.97,29916,23,44.8,33.1,10.7,4.6,3.5,0,4408,4085,323,7.33
51053,Virginia,Dinwiddie County,28208,5.6,16.2,42.9,15.9,0.01,0.21,0.02,0.43,1.06,3.19,62.15,96,5.7,82.6,27.7,16.6,10.2,29.2,68.4,82.4,10347,2.64,25296.97,54640,14.8,18.5,21.4,10.7,1.2,9,0,13588,12976,612,4.5
51057,Virginia,Essex County,11028,6.4,20.6,44.8,18.91,0.49,0.09,0,1.37,1.31,3.41,54.89,97,4.7,82.6,28.3,18.9,7.8,35,54,73.7,4470,2.44,25550.82,50629,12.3,13.6,14.7,10.1,3.1,7.6,0,5470,5196,274,5.01
51059,Virginia,Fairfax County,1148433,6.5,12.2,37.9,4.83,0.11,9.43,0.03,2.15,2.19,16.16,51.71,61.7,5.4,92,18.6,60.7,8.9,32.1,92.1,96.2,393380,2.88,51812.15,117515,6.1,8.7,7.6,9.4,3.6,5.3,2.7,629698,610531,19167,3.04
51061,Virginia,Fauquier County,69465,5.8,15.3,41.6,3.76,0.14,0.69,0.01,0.44,1.51,7.52,80.87,91.5,4.9,91.4,28.7,35.3,11.6,39.8,83.5,90.6,23981,2.84,41969.37,94775,6.2,11.7,7.9,8.3,7.2,4.8,0,36391,35199,1192,3.28
51063,Virginia,Floyd County,15755,4.8,20.9,46,1.29,0.08,0.01,0,0.19,0.51,2.82,93.67,97.7,7.4,84.3,31.6,19.4,8.7,31.6,66.8,75.4,6434,2.41,24895.85,48396,12,15.4,9.4,7.3,0.6,0.5,0.3,8093,7794,299,3.69
51065,Virginia,Fluvanna County,26452,4.6,18,42.6,6.78,0.04,0.34,0,0.39,1.85,3.27,78.66,96.4,5.8,91.7,33.4,32.3,11.4,33.4,81.5,90.4,9794,2.54,33196.46,67964,6.1,5.3,4.4,8,0.9,1.7,0,13519,13106,413,3.05
51067,Virginia,Franklin County,56445,4.7,21.4,46,3.99,0.11,0.2,0,0.55,0.63,2.69,87.1,96.6,4.5,86.2,32.5,20.7,9.3,30.2,66.1,79,23203,2.36,27609.75,51208,14.8,26.5,22.4,11.2,10.3,9.2,0,26196,25157,1039,3.97
51069,Virginia,Frederick County,86484,6,15.7,40.5,2,0.14,0.71,0.04,0.41,1.06,7.78,84.51,90.7,5.5,88.2,28,27.7,10.6,31.1,75.7,88,30495,2.71,31933.95,71037,5.6,6.9,5.1,10.2,1.8,3.3,0.3,46296,44818,1478,3.19
51071,Virginia,Giles County,16837,5.1,20.6,44.4,1.19,0.09,0.1,0.03,0.01,0.25,1.61,95.09,97.8,5.6,87,31.9,17,8.4,24.9,70.8,77,7088,2.36,24883.47,49734,11.3,9.5,11,10.6,4.2,5.8,0,7903,7530,373,4.72
51073,Virginia,Gloucester County,37292,5.3,17.7,44.6,4.18,0.12,0.31,0,0.09,1.45,3.28,85.08,96.4,3.9,89.8,34.3,22.8,15.9,32.9,79.3,87.5,14746,2.49,31953.01,63881,8.7,14.6,12,9.5,2.1,5.8,0,19304,18655,649,3.36
51075,Virginia,Goochland County,22685,3.9,20,48.4,8.26,0.09,0.59,0,0.28,0.92,2.56,77.6,95.4,2.9,91.3,27.1,38.9,8.8,31.1,78.8,89,8257,2.54,50060.63,86652,5.3,2.5,5.3,4.8,0.7,1.6,1.1,10969,10586,383,3.49
51077,Virginia,Grayson County,15665,4.3,22.8,47.4,1.89,0.13,0.12,0,0.26,0.94,3.06,90.83,95.6,5.5,81.1,29.5,12.8,8.3,27.8,61.1,71.7,6653,2.25,20332.44,32048,20.2,46.2,35.6,12.2,6.1,8.1,0,7220,6909,311,4.31
51079,Virginia,Greene County,19612,6.1,15.6,39.6,3.06,0.09,0.63,0,1.11,1.63,5.68,83.25,93.2,2.7,84.6,27.3,26.7,10.6,31.2,78.8,88.4,7260,2.63,30445.63,62952,9.4,21.2,11.5,14.9,14.6,14.9,2.6,10170,9860,310,3.05
51081,Virginia,Greensville County,11679,4.5,14.8,41.1,28.95,0.14,0.03,0,0.29,0.79,3.93,37.09,94.4,2.4,75.3,24.5,7.5,9.5,22.9,53.1,77.7,3649,2.33,21245.06,42121,17,17.6,24.9,13,5.9,11.6,0,4280,4084,196,4.58
51083,Virginia,Halifax County,34563,5.2,22.3,45.9,17.99,0.16,0.35,0.01,0.31,0.81,1.99,59.83,96.3,4.9,79.7,27.8,15.9,8.4,25.3,52.4,66.6,14084,2.43,20893,39233,18.7,28.9,25.5,12.8,9.1,9,0,14881,14101,780,5.24
51085,Virginia,Hanover County,105923,5,16,42.6,4.59,0.08,0.76,0.04,0.15,1.01,2.8,84.41,95.8,4.2,92.9,28.7,37.9,8.9,26.1,83.1,90.9,38208,2.65,38140.38,84955,5.8,8.1,7.6,5.6,3.7,3.3,0.4,58121,56179,1942,3.34
51087,Virginia,Henrico County,327898,6.3,14.2,38.3,14.76,0.09,3.99,0.02,0.9,1.48,5.42,54.2,85.1,4.6,91.2,27.1,42.1,7.6,22.3,83.3,90.3,126115,2.55,35465.1,66447,10.4,19.4,15.9,8.7,3.5,4.7,0.2,182026,175365,6661,3.66
51089,Virginia,Henry County,51227,4.8,22.5,46.8,11.07,0.07,0.33,0,1.54,1.02,5.21,70.26,94.4,6.5,79.8,33.1,12.8,9.9,23.6,64.8,78.7,22161,2.31,21331.17,36779,19.2,29.8,32.2,11.6,4.2,4.9,0,22541,21420,1121,4.97
51091,Virginia,Highland County,2212,3.7,38.8,60.5,0,0.14,0,0,0,0.16,0,99.41,99.5,13.5,84.5,23.9,25,15,22.5,65.3,74.7,1163,1.9,33538.95,45094,10.6,30.9,10.3,9.4,20.2,11.3,0,1244,1201,43,3.46
51093,Virginia,Isle of Wight County,36552,5,17.4,44.4,11.14,0.15,0.42,0.03,0.32,1.68,2.81,70.8,96.7,4.3,87.6,32.8,26.9,12.8,29.2,72.7,85.6,14157,2.53,32769.17,67767,10.3,15.3,16.4,6.9,3.1,1.9,0,19105,18359,746,3.9
51095,Virginia,James City County,75524,4.8,23.6,45.9,6.55,0.1,1.25,0.01,0.33,1.6,5.44,75.94,92.7,3.7,94.3,27,47.9,15.8,25,85.3,91.6,28410,2.53,41304.35,80772,7.5,16.2,9.7,7.6,4.8,5,0.4,35352,34080,1272,3.6
51097,Virginia,King and Queen County,7003,5.2,21.8,45.1,13.05,0.3,0,0,0.07,2.47,3.19,66.05,97.5,5.9,85.5,24.7,18.9,11.4,34.6,51.7,70.2,2811,2.51,25071.31,51495,15.6,29.2,35.3,11.7,8.1,14.5,0,3766,3630,136,3.61
51099,Virginia,King George County,26337,6.3,12.1,37.1,8.21,0.12,0.53,0.03,0.32,2.08,4.65,73.79,95.9,6.2,93.8,32.4,34.2,18.2,37.1,82.8,91.6,8972,2.83,35311.66,84770,5.7,11,8,7.5,2.8,4.1,0,12359,11869,490,3.96
51101,Virginia,King William County,16708,6.1,14.8,41.3,9.21,0.4,0.55,0,0.17,1.39,0.79,76.17,98.2,7.8,89.6,33.5,19,9.3,37.4,66.2,83.8,6079,2.68,30416.04,67423,10.9,16.2,24.1,6.8,0.9,3.2,0.4,8856,8548,308,3.48
51103,Virginia,Lancaster County,10788,4,34.6,56.3,14.01,0,0.41,0,0,0.6,1.73,68.22,95.7,4.1,90.1,27.5,31.9,13.3,26.7,69.9,81.3,5081,2.11,33581.04,51495,11,25.5,13.5,11.4,1.2,6.5,0,5153,4870,283,5.49
51105,Virginia,Lee County,23758,4.7,19,43.8,2.24,0.26,0.08,0,0.45,0.31,2.01,92.85,97.6,5.8,74.6,30,11.1,8.3,29.8,48.8,69.3,9278,2.47,18818.22,32590,26.2,42.1,35.8,13.5,2.5,5.1,0,8245,7788,457,5.54
51107,Virginia,Loudoun County,398080,7.5,8.3,35.8,3.78,0.13,8.6,0.04,1.5,2.44,13.46,57.68,68.6,6.3,93.5,20.8,59.8,7.9,33.7,93,96.6,121299,3.07,49456.68,129588,3.7,3.5,3.3,6.8,4.1,4.4,2.4,211626,205188,6438,3.04
51109,Virginia,Louisa County,35860,5.4,18.2,44.5,7.61,0.18,0.29,0,1,1.65,2.65,77.4,95.4,3.5,84.6,26.3,23.2,11.9,36.3,71.7,85.5,13451,2.58,29279.46,56946,11.8,18,14.9,12.4,4.4,8.1,0,19087,18420,667,3.49
51111,Virginia,Lunenburg County,12235,4.9,20.4,45.4,15.49,0.07,1.62,0,0.7,0.98,4.28,59.95,94.8,6.4,76.3,28.8,10.6,10.4,29.1,52.9,67,4480,2.55,19397.25,39537,18.6,27.7,27.7,14.3,10.9,8.9,0.7,5198,4971,227,4.37
51113,Virginia,Madison County,13277,4.1,20.2,45.2,3.36,0,0.61,0,1.02,2.48,2.4,85.04,96.4,3.5,87,24.1,26.9,8.4,30.5,67,83.6,5107,2.52,29738.49,52287,9.8,13,6.7,14.6,11.9,9.2,0,7290,7075,215,2.95
51115,Virginia,Mathews County,8779,2.9,29.6,52.6,5.25,0.16,0.15,0.02,0,1.48,0.68,85.76,98.8,5.9,91.4,31.2,26.9,12.3,32.5,72.2,86.4,3766,2.32,34865.52,63622,10.6,33.2,22.8,8.6,4.4,0.9,0,4093,3938,155,3.79
51117,Virginia,Mecklenburg County,30686,4.6,24.2,47.9,17.85,0.13,0.03,0.02,0.41,0.71,2.68,60.15,97.9,4.4,81.6,30,18.2,10.9,24.7,54.9,69.6,11785,2.54,21792.91,41126,16.9,19.2,22.5,12,1.3,5.5,0,12150,11512,638,5.25
51119,Virginia,Middlesex County,10679,3.2,29.9,53.5,9.23,0.19,0,0.07,0.23,1.31,0.51,77.67,98.1,3.7,88.1,33,22.1,12.9,31,64.6,79.6,4522,2.28,29729.39,50483,10.2,29.9,12.9,10.2,1,3.8,0,5194,5017,177,3.41
51121,Virginia,Montgomery County,98559,4.5,11.5,28.2,2.27,0.15,3.23,0.02,0.4,0.86,3.05,83.91,89.9,2.8,92,23,46.3,5.3,18.7,84.1,90.5,35577,2.49,29812.85,53424,23.8,16.2,15.1,6.6,4.5,3,0,49863,47952,1911,3.83
51125,Virginia,Nelson County,14943,4.2,24.4,49.7,6.38,0.11,0.21,0,0.49,0.6,3.91,81.63,95.5,7.5,85.7,22.8,30.8,9.2,31.2,60.2,81.7,6523,2.26,32600.44,53834,14.9,14,18.7,11.6,2.6,8.5,0,7354,7097,257,3.49
51127,Virginia,New Kent County,21682,5.3,15.9,44,5.7,0.45,0.49,0,0.28,2.23,2.91,79.55,97.1,3.3,92.6,31.6,26.9,11.2,33.4,75,91.3,7555,2.64,36946.97,78429,5.1,14.8,7.1,5.5,2.1,1.1,0,11857,11475,382,3.22
51131,Virginia,Northampton County,11846,6.1,25.2,48.4,17.5,0.08,0.43,0.04,0.2,0.79,8.4,54.05,91.2,7.8,81.1,24.5,23.2,11.4,20.3,61.9,75.4,5177,2.26,25335.84,41468,20.3,42.8,36.5,14,3.7,7.4,0,5403,5087,316,5.85
51133,Virginia,Northumberland County,12275,2.7,35.2,56.5,14.33,0.13,0.04,0,0,0.39,0.48,69.92,98,3.3,90.7,32.1,26.4,13.7,27.5,69.8,82,5774,2.12,34346.23,56677,13.5,8.2,27.1,10.8,13.9,11.8,0,5364,5072,292,5.44
51135,Virginia,Nottoway County,15434,5.4,18.3,41.3,20.13,0.04,0.14,0.15,0.52,0.56,4.07,54.61,96.5,5.7,76.6,25.3,13.7,8.1,25.4,57.4,69.8,5633,2.44,21054.1,38410,21.5,23.7,20.9,10.3,5.1,2.6,0.4,6985,6708,277,3.97
51137,Virginia,Orange County,36073,5.7,19.7,41.9,6.16,0.12,0.46,0,0.53,1.56,4.55,78.88,94.4,4.2,88.6,28.5,25.6,11.2,39.3,74.4,87.7,13470,2.58,29619.77,67196,8.9,17.6,14.2,12,7,11.6,0,16539,15903,636,3.85
51139,Virginia,Page County,23731,4.8,20.4,45,0.73,0.07,0.28,0,0.31,0.73,1.87,94.47,97.6,6.8,81,23,13.2,8.2,33.8,60.3,73.3,9467,2.48,23660.89,46140,17,36.7,23.7,12.4,5.4,7,0,11640,11023,617,5.3
51141,Virginia,Patrick County,17665,4.4,24.6,49.2,2.77,0.23,0.14,0,0.38,0.48,2.8,89.9,95.9,2.8,78.7,30.1,14.3,9,28,61.5,72.4,7713,2.29,21613.1,37757,20.2,50.6,40.8,12.8,0.4,2.5,0,7429,7094,335,4.51
51143,Virginia,Pittsylvania County,61258,4.4,20.4,46.4,10.58,0.03,0.19,0.01,0.8,0.93,2.49,74.2,96.3,4.5,82.4,32.7,14.1,9.4,25.1,61.6,76.1,26687,2.28,24305.26,44356,14.7,29.9,21.7,9.8,2.1,2.7,0,29542,28201,1341,4.54
51145,Virginia,Powhatan County,28601,4.2,16.5,44.6,5.6,0.14,0.13,0.05,0.14,0.85,2.02,84.58,97.5,5.8,90.8,31.8,28.4,9.5,31.8,83.7,92.5,9974,2.58,36705.81,80441,5.5,3.2,4.6,7.9,0.6,7.3,0.9,13858,13394,464,3.35
51147,Virginia,Prince Edward County,22703,4.6,15.5,30.8,15.67,0.25,0.54,0,0.49,0.82,3.76,61.93,94.2,6.1,82.6,24.8,24.9,7.6,21.4,62.2,74.6,7281,2.52,23461.51,44147,21.4,18.6,19,9.8,3.1,6.7,0,10306,9792,514,4.99
51149,Virginia,Prince George County,37809,5.5,12.6,37.1,16.15,0.3,1.09,0.06,1.19,1.96,7.56,55.64,91.6,6.4,89.6,33.6,23,16.4,25.7,78.8,88.6,11298,2.98,28085.23,68461,12.3,22.6,19.7,8.7,4.8,4.6,0,15149,14477,672,4.44
51153,Virginia,Prince William County,463023,7.6,8.7,34.7,10.45,0.18,4.06,0.06,3.17,2.62,22.42,44.62,67.6,6.1,88.8,28.1,39.8,13,39.1,91.6,96,139306,3.21,36990.97,101059,7,11.4,9.6,11.9,5.7,7.3,2.4,239833,231667,8166,3.4
51155,Virginia,Pulaski County,34184,4.7,21.4,46.2,2.33,0.01,0.35,0,0.24,1.02,1.62,90.94,97.7,6.1,85.4,33.8,18.5,8.9,22.8,64,78.8,14577,2.28,26845.18,49691,13.9,24.3,20.2,8.9,2.3,4,0.8,16260,15390,870,5.35
51157,Virginia,Rappahannock County,7321,4.9,24.4,49.5,1.9,0.08,0.6,0,0.19,1.56,3.55,89.22,94.1,3.7,88.6,27.9,33.6,12,37.9,70.2,84.6,3131,2.34,37772.65,62541,8.9,5.2,9.3,14.3,18.6,9.1,1,3745,3615,130,3.47
51159,Virginia,Richmond County,8939,3.5,20.7,44,12.88,0.16,1.02,0,1.09,2.32,6.64,60.93,89.2,10.4,80.5,28.2,13.4,8.6,24.7,61.9,74.7,3250,2.2,24778.18,47341,17.4,16.6,29,11,0,2.4,0,3893,3746,147,3.78
51161,Virginia,Roanoke County,93730,4.8,19.8,43.7,2.92,0.04,1.43,0,0.26,1.01,2.84,86.51,93.5,4.4,92.1,31.5,34.7,9.8,22.4,80.4,88.2,38434,2.37,34043.46,62134,8,6.6,10,6,2.4,3,0.2,49144,47449,1695,3.45
51163,Virginia,Rockbridge County,22659,4.8,24.3,48.6,1.52,0.13,0.32,0.07,0.39,0.92,1.64,92.9,96.8,6.1,85.7,24.9,25.8,9.3,23.5,65.8,75,9160,2.43,30253.09,53918,15.6,18.9,23.2,11,13,9.8,0.5,10588,10155,433,4.09
51165,Virginia,Rockingham County,80227,5.6,18.1,41.8,1.27,0.15,0.38,0.05,0.6,0.95,6.48,89.52,91.3,4.6,82.5,22.7,24.8,7.6,21.7,71.7,80.9,30503,2.52,29351.59,57651,10.2,21.9,14.6,12,12.6,12.2,1.3,40837,39501,1336,3.27
51167,Virginia,Russell County,27048,4.8,19.3,44.8,0.47,0.02,0.05,0,0.14,0.49,1.27,96.83,98,3.6,78.8,29.5,13.6,5.8,28.1,56.5,69.2,11102,2.45,20942.04,40083,17.6,24.1,22.9,10.9,1.3,2.6,0,11056,10447,609,5.51
